trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date
916e7c9c-aa1c-4f33-afb6-1560dece4e6d,2025-10-06 13:30:00+00:00,2025-10-06 15:00:00+00:00,2025-10-06,2025-10,SPY,News_Fade,LONG,DAILY,A,671.28,670.85,668.93872,678.3038399999999,111.0,90.0,0.02,-139.51999999999444,2000.0,-0.06975999999999721,2,-0.13951999999999443,-0.13951999999999443,loss,session_end,ny,ny_open,0.7916666666666666,A,"{'A_plus': 0.85, 'A': 0.75, 'B': 0.65}",0-1,,,,,,
6fd092cb-b1de-4697-b5b8-b4c9ce188ddb,2025-10-06 14:44:00+00:00,2025-10-06 15:00:00+00:00,2025-10-06,2025-10,SPY,NY_Open_Reversal,SHORT,DAILY,B,670.51,670.85,671.85102,666.4869400000001,74.0,16.0,0.02,-86.97000000000236,2000.0,-0.043485000000001175,2,-0.08697000000000235,-0.22648999999999678,loss,session_end,ny,ny_open,0.6199999999999999,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,671.65,670.06,1.5900000000000318,SHORT,15.0,2025-10-06
c93e1f5a-c05b-4656-b6fd-8aaa9fd21cb7,2025-10-06 14:49:00+00:00,2025-10-06 15:00:00+00:00,2025-10-06,2025-10,SPY,NY_Open_Reversal,LONG,DAILY,C,670.79,670.85,668.93921,676.3423699999998,74.0,11.0,0.02,-57.37999999999563,2000.0,-0.028689999999997818,2,-0.057379999999995636,-0.2838699999999924,loss,session_end,ny,ny_open,0.32,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,671.65,670.06,1.5900000000000318,SHORT,15.0,2025-10-06
8410ea85-886c-4091-8189-6a3f2dd6673d,2025-10-06 13:39:00+00:00,2025-10-06 15:39:00+00:00,2025-10-06,2025-10,SPY,VWAP_Bounce_5m,LONG,SCALP,A+,670.75,671.2799,668.93925,673.4661249999999,149.0,120.0,0.02,-43.544900000000325,2000.0,-0.021772450000000162,2,-0.043544900000000324,-0.32741489999999274,loss,time_stop,ny,ny_open,0.8,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
9ec5cc7f-ad10-42a4-ad26-3f4a625a218d,2025-10-06 13:41:00+00:00,2025-10-06 15:41:00+00:00,2025-10-06,2025-10,SPY,BOS_Scalp_1m,LONG,SCALP,A,670.56,671.33,668.93944,672.9908399999999,111.0,120.0,0.02,-6.299999999989396,2000.0,-0.003149999999994698,2,-0.006299999999989396,-0.3337148999999821,loss,time_stop,ny,ny_open,0.23810616803267376,A,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
83fdf49b-cd43-4df9-a4b9-b4e50bf82575,2025-10-06 13:44:00+00:00,2025-10-06 15:44:00+00:00,2025-10-06,2025-10,SPY,VWAP_Bounce_5m,LONG,SCALP,A+,670.32,671.4,668.9396800000001,672.39048,149.0,120.0,0.02,38.439999999989155,2000.0,0.019219999999994578,2,0.038439999999989156,-0.29527489999999296,win,time_stop,ny,ny_open,0.8,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,671.65,670.06,1.5900000000000318,NONE,15.0,2025-10-06
1a606239-5e06-4a0b-bc86-120e56c7e57c,2025-10-06 13:49:00+00:00,2025-10-06 15:49:00+00:00,2025-10-06,2025-10,SPY,Engulfing_Bar_V056,LONG,SCALP,A+,670.73,671.67,668.93927,674.3114600000001,149.0,120.0,0.02,17.5199999999912,2000.0,0.0087599999999956,2,0.0175199999999912,-0.27775490000000175,win,time_stop,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,671.65,670.06,1.5900000000000318,NONE,15.0,2025-10-06
983fa012-884a-4436-924d-e2780ece4ee4,2025-10-06 13:54:00+00:00,2025-10-06 15:54:00+00:00,2025-10-06,2025-10,SPY,Engulfing_Bar_V056,LONG,SCALP,A+,670.26,671.78,668.91948,672.9410399999999,149.0,120.0,0.02,103.9699999999973,2000.0,0.05198499999999865,2,0.1039699999999973,-0.17378490000000446,win,time_stop,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,671.65,670.06,1.5900000000000318,NONE,15.0,2025-10-06
2e4fac6e-61fa-41a8-9142-1914c99fcc7d,2025-10-06 13:57:00+00:00,2025-10-06 15:57:00+00:00,2025-10-06,2025-10,SPY,BOS_Scalp_1m,LONG,SCALP,A+,669.9688,671.79,668.6288624,671.9787064,149.0,120.0,0.02,148.87879999999646,2000.0,0.07443939999999823,2,0.14887879999999645,-0.024906100000008008,win,time_stop,ny,ny_open,0.6044644044554383,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,671.65,670.06,1.5900000000000318,SHORT,15.0,2025-10-06
5050ecd5-0184-4153-aefc-e8262097b0c8,2025-10-06 14:01:00+00:00,2025-10-06 16:01:00+00:00,2025-10-06,2025-10,SPY,BOS_Scalp_1m,LONG,SCALP,A+,669.57,671.83,666.22215,674.5917750000001,149.0,120.0,0.02,214.28999999999866,2000.0,0.10714499999999932,2,0.21428999999999865,0.18938389999999064,win,time_stop,ny,ny_open,0.6512678327948582,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,671.65,670.06,1.5900000000000318,SHORT,15.0,2025-10-06
dca2a05b-dcf9-4b41-8af3-244c6a19e769,2025-10-07 13:30:00+00:00,2025-10-07 14:36:00+00:00,2025-10-07,2025-10,SPY,News_Fade,LONG,DAILY,C,672.4,671.0526,671.0526,676.4422,74.0,66.0,0.02,-161.62759999999952,1000.0,-0.1616275999999995,2,-0.1616275999999995,0.02775629999999113,loss,SL,ny,ny_open,0.38999999999999996,C,"{'A_plus': 0.85, 'A': 0.75, 'B': 0.65}",0-1,,,,,,
4b379579-8f79-44b8-abd3-4fc002198550,2025-10-07 13:34:00+00:00,2025-10-07 14:36:00+00:00,2025-10-07,2025-10,SPY,Engulfing_Bar_V056,LONG,SCALP,A+,672.94,671.05206,671.05206,676.7158800000002,149.0,62.0,0.02,-403.98306000001065,1000.0,-0.40398306000001066,2,-0.40398306000001066,-0.37622676000001953,loss,SL,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
db28fefa-6b87-4471-a423-7ab8e3abd913,2025-10-07 13:35:00+00:00,2025-10-07 14:36:00+00:00,2025-10-07,2025-10,SPY,BOS_Scalp_1m,LONG,SCALP,A+,672.905,671.052095,671.052095,675.6843574999999,149.0,61.0,0.02,-398.7628449999947,1000.0,-0.3987628449999947,2,-0.3987628449999947,-0.7749896050000142,loss,SL,ny,ny_open,0.5127985179567729,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
13aa1e57-2f06-4e3f-abf7-25278adf8463,2025-10-07 13:36:00+00:00,2025-10-07 14:36:00+00:00,2025-10-07,2025-10,SPY,BOS_Scalp_1m,LONG,SCALP,A+,672.815,671.052185,671.052185,675.4592225000001,149.0,60.0,0.02,-385.3194350000068,1000.0,-0.3853194350000068,2,-0.3853194350000068,-1.160309040000021,loss,SL,ny,ny_open,0.5444734922435324,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
03ebdc64-281a-4cc2-84a0-4365e9781a26,2025-10-07 13:39:00+00:00,2025-10-07 14:36:00+00:00,2025-10-07,2025-10,SPY,Engulfing_Bar_V056,LONG,SCALP,A+,672.72,671.05228,671.05228,676.0554400000001,149.0,57.0,0.02,-371.1502800000046,1000.0,-0.3711502800000046,2,-0.3711502800000046,-1.5314593200000257,loss,SL,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
3cfb1618-157b-461c-b48c-11a9faadab26,2025-10-07 13:50:00+00:00,2025-10-07 14:56:00+00:00,2025-10-07,2025-10,SPY,BOS_Scalp_1m,LONG,SCALP,A+,672.15,670.8057,670.8057,674.1664499999999,149.0,66.0,0.02,-322.9106999999964,1000.0,-0.3229106999999964,2,-0.3229106999999964,-1.8543700200000222,loss,SL,ny,ny_open,0.6251884392916157,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,672.99,672.2,0.7899999999999636,SHORT,15.0,2025-10-07
97f47a48-3199-4a8f-a1dd-0927f6afc468,2025-10-07 16:04:00+00:00,2025-10-08 14:01:00+00:00,2025-10-07,2025-10,SPY,NY_Open_Reversal,SHORT,DAILY,B,668.61,671.13861,671.13861,661.0241700000001,72.0,1317.0,0.02,-242.18991999999696,1000.0,-0.24218991999999695,2,-0.24218991999999695,-2.096559940000019,loss,SL,ny,none,0.5286567592098215,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,672.99,672.2,0.7899999999999636,SHORT,15.0,2025-10-07
c7e274cb-e351-40ee-9719-7fc3fdb22b6f,2025-10-07 16:09:00+00:00,2025-10-08 14:01:00+00:00,2025-10-07,2025-10,SPY,NY_Open_Reversal,SHORT,DAILY,B,668.13,671.13813,671.13813,659.1056099999998,72.0,1312.0,0.02,-276.6953600000037,1000.0,-0.27669536000000367,2,-0.27669536000000367,-2.373255300000023,loss,SL,ny,none,0.5434007047173561,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,672.99,672.2,0.7899999999999636,SHORT,15.0,2025-10-07
811d50dc-b2a4-46bf-9ae0-bd8062acbe37,2025-10-08 13:30:00+00:00,2025-10-08 14:06:00+00:00,2025-10-08,2025-10,SPY,News_Fade,SHORT,DAILY,C,670.03,671.37006,671.37006,666.00982,71.0,36.0,0.02,-154.54425999999955,1000.0,-0.15454425999999954,2,-0.15454425999999954,-2.5277995600000223,loss,SL,ny,ny_open,0.465,C,"{'A_plus': 0.85, 'A': 0.75, 'B': 0.65}",0-1,,,,,,
818ca6f7-1dfe-41d1-bfc6-5eebca6fd416,2025-10-08 13:36:00+00:00,2025-10-08 14:10:00+00:00,2025-10-08,2025-10,SPY,BOS_Scalp_1m,LONG,SCALP,A+,669.67,671.67901,668.33066,671.67901,143.0,34.0,0.02,169.67842999999846,1000.0,0.16967842999999846,2,0.16967842999999846,-2.3581211300000238,win,TP1,ny,ny_open,0.5871317469836169,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
